C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress,pareto_rank,sensitivity_p
4.9,66.0,4.8,8.081632653061224,1.7500000000000002,9.831632653061224,6.331632653061224,0.2354656991257141,5,True,True,True,True,10.055340200024537,0.432879390839616,0.9950477879254322,0.0005589913717666417,-0.00301993744635012,0.00030583473414747746,0.00301993744635012,0.00030583473414747746,1437.9387806051102,52.66776521306464,2.5,52.681099930864534,87,2.5
4.9,65.0,4.8,7.959183673469387,1.875,9.834183673469386,6.084183673469387,0.25147107057212126,5,True,True,True,True,10.0578912204327,0.432879390839616,0.9950800134168744,0.0005571157997482151,-0.0030013938372530687,0.0003049211391902028,0.0030013938372530687,0.0003049211391902028,1439.6268853383758,52.89688888367333,2.5,52.647721309179865,88,2.5
4.9,64.0,4.8,7.83673469387755,2.0,9.836734693877549,5.83673469387755,0.2675234440692631,5,True,True,True,True,10.060442240840862,0.432879390839616,0.9951120292076245,0.0005552731026426414,-0.002982964093242443,0.000304024827513327,0.002982964093242443,0.000304024827513327,1441.3169718650452,53.12955272434127,2.5,52.614342687495196,89,2.5
4.9,69.0,4.75,8.448979591836734,1.3894736842105262,9.838453276047261,7.059505907626208,0.18968590923678547,5,True,True,True,True,10.062160823010574,0.432879390839616,0.9951239133543389,0.0005545942657082675,-0.002976121303102428,0.0003036949564943333,0.002976121303102428,0.0003036949564943333,1441.9476523298272,53.21720720883078,2.5,52.6018969944006,90,2.5
4.9,63.0,4.8,7.7142857142857135,2.1250000000000004,9.839285714285714,5.5892857142857135,0.28361483889376365,5,True,True,True,True,10.062993261249026,0.432879390839616,0.9951438366622665,0.0005534624164192549,-0.0029646475151416294,0.0003031453454028116,0.0029646475151416294,0.0003031453454028116,1443.0090425116964,53.36573878958551,2.5,52.58096406581052,91,2.5
4.9,62.0,4.8,7.591836734693878,2.25,9.841836734693878,5.341836734693878,0.29973897056748366,5,True,True,True,True,10.065544281657191,0.432879390839616,0.995175437136504,0.0005516828908024053,-0.0029464434080672245,0.00030228224599679055,0.0029464434080672245,0.00030228224599679055,1444.703099607636,53.605428881114676,2.5,52.54758544412584,92,2.5
4.9,61.0,4.8,7.469387755102041,2.375,9.84438775510204,5.094387755102041,0.3158908261330774,5,True,True,True,True,10.068095302065354,0.432879390839616,0.9952068319772194,0.0005499336893043877,-0.002928351081402705,0.0003014350893169194,0.002928351081402705,0.0003014350893169194,1446.3991454849054,53.84860456573763,2.5,52.514206822441174,93,2.5
4.9,67.0,4.75,8.204081632653061,1.642105263157895,9.846186895810956,6.5619763694951665,0.2210893536390233,5,True,True,True,True,10.069894442774268,0.432879390839616,0.9952177639894951,0.0005493289136138998,-0.002922049572684463,0.0003011424802443305,0.002922049572684463,0.0003011424802443305,1446.992805013631,53.934474205994185,2.5,52.502532696209805,94,2.5
4.9,60.0,4.8,7.346938775510203,2.5,9.846938775510203,4.846938775510203,0.33206636010786367,5,True,True,True,True,10.070646322473516,0.432879390839616,0.9952380225225298,0.0005482139892479381,-0.0029103698487721683,0.00030060344229403975,0.0029103698487721683,0.00030060344229403975,1448.0971824782873,54.09524719295784,2.5,52.4808282007565,95,2.5
4.9,59.0,4.8,7.224489795918367,2.625,9.849489795918366,4.599489795918367,0.34826227317583025,5,True,True,True,True,10.073197342881679,0.432879390839616,0.9952690101018453,0.000546522981778454,-0.0028924990280143736,0.000299786878788242,0.0028924990280143736,0.000299786878788242,1449.7972129253008,54.34533791225868,2.5,52.44744957907183,96,2.5
4.9,58.0,4.8,7.10204081632653,2.75,9.852040816326529,4.35204081632653,0.36447584864016946,5,True,True,True,True,10.075748363289842,0.432879390839616,0.9952997960359249,0.0005448598718662106,-0.002874737941156778,0.0002989849796035013,0.002874737941156778,0.0002989849796035013,1451.4992391662138,54.5988576900377,2.5,52.41407095738715,97,2.5
4.9,65.0,4.75,7.959183673469387,1.894736842105263,9.85392051557465,6.064446831364124,0.25284426058408377,5,True,True,True,True,10.077628062537963,0.432879390839616,0.9953098082700151,0.0005443225579410904,-0.0028689602457818873,0.00029872616058761154,0.0028689602457818873,0.00029872616058761154,1452.0556099094022,54.68240533749735,2.5,52.403168398019005,98,2.5
4.9,57.0,4.8,6.979591836734692,2.8750000000000004,9.854591836734693,4.104591836734691,0.3807048298727123,5,True,True,True,True,10.078299383698006,0.432879390839616,0.995330381636933,0.0005432238782988886,-0.002857085914389899,0.00029819733249695243,0.002857085914389899,0.00029819733249695243,1453.2032635440366,54.855787326198524,2.5,52.380692335702484,99,2.5
4.9,56.0,4.8,6.857142857142857,3.0,9.857142857142858,3.8571428571428568,0.39694732730793636,5,True,True,True,True,10.08085040410617,0.432879390839616,0.9953607682084956,0.000541614233664477,-0.002839542278041669,0.00029742353218292685,0.002839542278041669,0.00029742353218292685,1454.9092884045353,55.11610747037804,2.5,52.3473137140178,100,2.5
4.9,55.0,4.8,6.73469387755102,3.125,9.85969387755102,3.6096938775510203,0.4132017470285926,5,True,True,True,True,10.083401424514333,0.432879390839616,0.9953909570457554,0.000540030184325066,-0.0028221063665521086,0.00029666318033200027,0.0028221063665521086,0.00029666318033200027,1456.6173160962248,55.37979863779531,2.5,52.31393509233313,101,2.5
4.9,63.0,4.75,7.7142857142857135,2.1473684210526316,9.861654135338345,5.566917293233082,0.2848331048462569,5,True,True,True,True,10.085361682301658,0.432879390839616,0.9954000809630271,0.0005395543483015131,-0.0028168354735731574,0.0002964350010589038,0.0028168354735731574,0.0002964350010589038,1457.1361287795094,55.460497376981465,2.5,52.30380409982822,102,2.5
4.9,54.0,4.8,6.612244897959185,3.2500000000000004,9.862244897959185,3.3622448979591844,0.429466735335942,5,True,True,True,True,10.085952444922498,0.432879390839616,0.9954209494354274,0.000538470990381618,-0.0028047775184480176,0.00029591588556499693,0.0028047775184480176,0.00029591588556499693,1458.3273489703822,55.646841224714564,2.5,52.280556470648456,103,2.5
4.85,54.0,4.9,6.680412371134023,3.183673469387755,9.864085840521778,3.4967389017462676,0.430272236538375,5,True,True,True,True,10.08779338748509,0.432879390839616,0.9954569426067894,0.000536618443989506,-0.0027839730897972945,0.0002950294676978856,0.0027839730897972945,0.0002950294676978856,1460.3970478495612,55.974077292738414,2.5,52.24020973955217,104,2.5
4.85,55.0,4.9,6.804123711340207,3.061224489795918,9.865348201136126,3.7428992215442887,0.41403889252472925,5,True,True,True,True,10.089055748099439,0.432879390839616,0.9954718625199469,0.000535856329889331,-0.0027753464951545104,0.0002946652775880931,0.0027753464951545104,0.0002946652775880931,1461.26065951532,56.11191335397793,2.5,52.22339138964666,105,2.5
4.85,56.0,4.9,6.927835051546393,2.9387755102040813,9.866610561750473,3.9890595413423116,0.39781867908952845,5,True,True,True,True,10.090318108713786,0.432879390839616,0.995486733434426,0.0005351000337973015,-0.0027667466314220948,0.00029430414163670454,0.0027667466314220948,0.00029430414163670454,1462.1247818813094,56.250586654604376,2.5,52.20657303974114,106,2.5
4.85,57.0,4.9,7.051546391752577,2.816326530612245,9.867872922364821,4.235219861140332,0.3816132705554592,5,True,True,True,True,10.091580469328134,0.432879390839616,0.9955015555111436,0.0005343494671038486,-0.002758173415769967,0.00029394601284406377,0.002758173415769967,0.00029394601284406377,1462.989415249533,56.39009464857096,2.5,52.189754689835624,107,2.5
4.85,58.0,4.9,7.175257731958763,2.6938775510204076,9.86913528297917,4.4813801809383556,0.36542463657722224,5,True,True,True,True,10.092842829942484,0.432879390839616,0.9955163289104887,0.000533604542069571,-0.0027496267656246993,0.00029359084465361874,0.0027496267656246993,0.00029359084465361874,1463.8545599221763,56.53043478608556,2.5,52.17293633993011,108,2.5
4.9,60.0,4.75,7.346938775510203,2.526315789473684,9.873254564983888,4.820622986036519,0.3331074725834121,5,True,True,True,True,10.096962111947201,0.432879390839616,0.9955322426854568,0.0005328056087124536,-0.0027404186076111247,0.0002932102252328869,0.0027404186076111247,0.0002932102252328869,1464.79025642372,56.6830590902482,2.5,52.15475765254203,109,2.5
4.9,59.0,4.75,7.224489795918367,2.6526315789473682,9.877121374865736,4.571858216970998,0.3492551097596424,5,True,True,True,True,10.100828921829049,0.432879390839616,0.9955754473220839,0.0005306543679944602,-0.0027154098134928957,0.00029218690416993873,0.0027154098134928957,0.00029218690416993873,1467.3505565734515,57.10509770839451,2.5,52.10507550344663,110,2.5
4.9,64.0,4.7,7.83673469387755,2.0425531914893615,9.879287885366912,5.794181502388188,0.27265156560924636,5,True,True,True,True,10.102995432330225,0.432879390839616,0.99558267551457,0.000530296942115638,-0.002711224464226656,0.0002920171010553486,0.002711224464226656,0.0002920171010553486,1467.781777671713,57.176811953901925,2.5,52.09671626867827,111,2.5
4.9,58.0,4.75,7.10204081632653,2.7789473684210524,9.880988184747583,4.323093447905477,0.36542463657722224,5,True,True,True,True,10.104695731710896,0.432879390839616,0.9956182341561102,0.0005285486229062201,-0.002690629247201434,0.00029118743379616326,0.002690629247201434,0.00029118743379616326,1469.915331860035,57.53428552595396,2.5,52.05539335435123,112,2.5
4.9,63.0,4.7,7.7142857142857135,2.170212765957447,9.88449848024316,5.5440729483282665,0.2884570330971816,5,True,True,True,True,10.108206027206473,0.432879390839616,0.9956391022379184,0.0005275301552853966,-0.002678538261279712,0.0002907048182819784,0.002678538261279712,0.0002907048182819784,1471.1769711459058,57.74773141242524,2.5,52.03098599581753,113,2.5
4.9,57.0,4.75,6.979591836734692,2.905263157894737,9.884854994629428,4.074328678839955,0.3816132705554592,5,True,True,True,True,10.108562541592741,0.432879390839616,0.9956606072278198,0.0005264862669605154,-0.002666074825951759,0.0002902106932808366,0.002666074825951759,0.0002902106932808366,1472.4845901055412,57.970556453199784,2.5,52.00571120525584,114,2.5
4.9,56.0,4.75,6.857142857142857,3.0315789473684207,9.888721804511277,3.825563909774436,0.39781867908952845,5,True,True,True,True,10.11242935147459,0.432879390839616,0.9957025705384263,0.0005244652579448292,-0.002641744485966167,0.0002892555947337921,0.002641744485966167,0.0002892555947337921,1475.0583391457137,58.413844394718375,2.5,51.95602905616044,115,2.5
4.9,55.0,4.75,6.73469387755102,3.1578947368421053,9.892588614393127,3.576799140708915,0.41403889252472925,5,True,True,True,True,10.11629616135644,0.432879390839616,0.99574412805045,0.000522483617135645,-0.0026176361823008064,0.0002883210828657379,0.0026176361823008064,0.0002883210828657379,1477.6365868299918,58.86408333224643,2.5,51.90634690706504,116,2.5
4.9,61.0,4.7,7.469387755102041,2.425531914893617,9.894919669995659,5.0438558402084235,0.32024537020467786,5,True,True,True,True,10.118627216958972,0.432879390839616,0.995749802513983,0.0005222145003691825,-0.002614343287676337,0.00028819432259780163,0.002614343287676337,0.00028819432259780163,1477.990936994863,58.926441071759506,2.5,51.89952545009608,117,2.5
4.9,54.0,4.75,6.612244897959185,3.28421052631579,9.896455424274976,3.328034371643395,0.430272236538375,5,True,True,True,True,10.120162971238289,0.432879390839616,0.9957852836880925,0.0005205394284534375,-0.0025937478886737778,0.0002874061346146793,0.0025937478886737778,0.0002874061346146793,1480.2193410215334,59.32120740295811,2.5,51.85666475796965,118,2.5
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.120614763458159,0.432879390839616,0.9958293463752991,0.0005184767678374229,-0.0025681576020848097,0.0002864374774988561,0.0025681576020848097,0.0002864374774988561,1483.0177166232136,59.823269126441254,2.5,51.802932642008784,119,2.5
4.8,54.0,4.95,6.750000000000002,3.151515151515152,9.901515151515154,3.59848484848485,0.43347927359705263,5,True,True,True,True,10.125222698478467,0.432879390839616,0.9958399017109665,0.0005179853921575043,-0.0025620251153831586,0.0002862070279250777,0.0025620251153831586,0.0002862070279250777,1483.6932554242317,59.94551113332501,2.5,51.78997669171237,120,2.5
4.85,74.0,4.8,9.154639175257733,0.75,9.904639175257733,8.404639175257733,0.101820132453138,5,True,True,True,True,10.128346722221046,0.432879390839616,0.9959096173208267,0.0005147645811654208,-0.002521499211003596,0.0002846993945565326,0.002521499211003596,0.0002846993945565326,1488.2064275922382,60.77241809927083,2.5,51.703571011333835,121,2.5
4.85,73.0,4.8,9.030927835051546,0.8750000000000001,9.905927835051546,8.155927835051546,0.117732849562857,5,True,True,True,True,10.12963538201486,0.432879390839616,0.9959228447987077,0.0005141580103311765,-0.0025138056463634454,0.0002844160171530834,0.0025138056463634454,0.0002844160171530834,1489.0729760145489,60.933197593697905,2.5,51.68701073955468,122,2.5
4.85,72.0,4.8,8.907216494845361,1.0,9.907216494845361,7.907216494845361,0.13376172203463155,5,True,True,True,True,10.130924041808674,0.432879390839616,0.995936029501576,0.0005135547408257764,-0.002506135556224735,0.0002841343528870704,0.002506135556224735,0.0002841343528870704,1489.9400290081032,61.094710156966734,2.5,51.67045046777552,123,2.5
4.85,71.0,4.8,8.783505154639174,1.125,9.908505154639174,7.658505154639174,0.14986948528374183,5,True,True,True,True,10.132212701602487,0.432879390839616,0.9959491715677574,0.0005129547129324177,-0.0024984888689623857,0.00028385436968476923,0.0024984888689623857,0.00028385436968476923,1490.8075868667017,61.25695341777997,2.5,51.65389019599636,124,2.5
4.85,70.0,4.8,8.659793814432991,1.25,9.909793814432991,7.409793814432991,0.16603318005393172,5,True,True,True,True,10.133501361396304,0.432879390839616,0.9959622711351304,0.0005123578676365099,-0.002490865513169853,0.00028357603583728454,0.002490865513169853,0.00028357603583728454,1491.6756498843156,61.41992501127819,2.5,51.6373299242172,125,2.5
4.85,69.0,4.8,8.536082474226804,1.375,9.911082474226804,7.161082474226804,0.18223792432008468,5,True,True,True,True,10.134790021190117,0.432879390839616,0.9959753283411277,0.0005117641466211892,-0.0024832654176584696,0.00028329931999836167,0.0024832654176584696,0.00028329931999836167,1492.5442183550872,61.58362257924546,2.5,51.620769652438035,126,2.5
4.85,68.0,4.8,8.41237113402062,1.5,9.91237113402062,6.912371134020621,0.19847366365396812,5,True,True,True,True,10.136078680983934,0.432879390839616,0.9959883433227373,0.0005111734922626639,-0.0024756885114567808,0.00028302419118218195,0.0024756885114567808,0.00028302419118218195,1493.4132925733293,61.74804377031691,2.5,51.60420938065888,127,2.5
4.85,67.0,4.8,8.288659793814434,1.6250000000000002,9.913659793814434,6.663659793814434,0.21473336766797096,5,True,True,True,True,10.137367340777747,0.432879390839616,0.9960013162165047,0.0005105858476255784,-0.0024681347238098626,0.0002827506187611249,0.0024681347238098626,0.0002827506187611249,1494.2828728335294,61.91318624017625,2.5,51.58764910887972,128,2.5
4.85,66.0,4.8,8.164948453608249,1.7500000000000002,9.914948453608249,6.414948453608249,0.23101197617849054,5,True,True,True,True,10.138656000571562,0.432879390839616,0.9960142471585334,0.0005100011564583572,-0.0024606039841787073,0.0002824785724635268,0.0024606039841787073,0.0002824785724635268,1495.152959430343,62.07904765174352,2.5,51.57108883710056,129,2.5
4.85,65.0,4.8,8.041237113402062,1.875,9.916237113402062,6.166237113402062,0.24730575611541866,5,True,True,True,True,10.139944660365375,0.432879390839616,0.9960271362844868,0.0005094193631884969,-0.002453096222239509,0.0002822080223714224,0.002453096222239509,0.0002822080223714224,1496.0235526585966,62.24562567537564,2.5,51.554528565321405,130,2.5
4.85,64.0,4.8,7.917525773195877,2.0,9.917525773195877,5.917525773195877,0.26361189426846865,5,True,True,True,True,10.14123332015919,0.432879390839616,0.9960399837295898,0.0005088404129178403,-0.0024456113678830373,0.00028193893891823523,0.0024456113678830373,0.00028193893891823523,1496.8946528132929,62.41291798903687,2.5,51.53796829354225,131,2.5
4.85,63.0,4.8,7.793814432989691,2.1250000000000004,9.918814432989691,5.66881443298969,0.2799282310054948,5,True,True,True,True,10.142521979953004,0.432879390839616,0.99605278962863,0.0005082642514178032,-0.002438149351213991,0.0002816712928864787,0.002438149351213991,0.0002816712928864787,1497.7662601896025,62.580922278487115,2.5,51.521408021763094,132,2.5
4.85,62.0,4.8,7.670103092783506,2.25,9.920103092783506,5.420103092783506,0.2962530812497736,5,True,True,True,True,10.14381063974682,0.432879390839616,0.996065554115959,0.0005076908251245881,-0.002430710102550316,0.0002814050554054592,0.002430710102550316,0.0002814050554054592,1498.6383750828684,62.74963623744589,2.5,51.50484774998393,133,2.5
4.85,61.0,4.8,7.54639175257732,2.375,9.921391752577321,5.17139175257732,0.3125851111428187,5,True,True,True,True,10.145099299540634,0.432879390839616,0.9960782773254939,0.0005071200811344255,-0.0024232935524225864,0.0002811401979489079,0.0024232935524225864,0.0002811401979489079,1499.5109977886063,62.91905756777243,2.5,51.488287478204775,134,2.5
4.85,60.0,4.8,7.422680412371134,2.5,9.922680412371134,4.922680412371134,0.32892325121282556,5,True,True,True,True,10.146387959334447,0.432879390839616,0.9960909593907189,0.0005065519671986658,-0.0024158996315733214,0.00028087669233263594,0.0024158996315733214,0.00028087669233263594,1500.3841286025038,63.08918397961461,2.5,51.47172720642561,135,2.5
4.85,59.0,4.8,7.298969072164948,2.625,9.923969072164947,4.673969072164948,0.34526663405363506,5,True,True,True,True,10.14767661912826,0.432879390839616,0.9961036004446864,0.0005059864317190095,-0.002408528270956386,0.00028061451071218114,0.002408528270956386,0.00028061451071218114,1501.2577678204193,63.2600131915809,2.5,51.455166934646456,136,2.5
4.85,58.0,4.8,7.175257731958763,2.75,9.925257731958762,4.425257731958763,0.3616145488155888,5,True,True,True,True,10.148965278922075,0.432879390839616,0.9961162006200186,0.0005054234237425903,-0.002401179401736293,0.0002803536255804251,0.002401179401736293,0.0002803536255804251,1502.1319157383873,63.43154293088436,2.5,51.4386066628673,137,2.5
4.85,57.0,4.8,7.051546391752577,2.8750000000000004,9.926546391752577,4.176546391752577,0.3779664074511662,5,True,True,True,True,10.15025393871589,0.432879390839616,0.9961287600489089,0.0005048628929570923,-0.0023938529552875887,0.0002800940097651884,0.0023938529552875887,0.0002800940097651884,1503.0065726526109,63.60377093349743,2.5,51.42204639108814,138,2.5
4.85,56.0,4.8,6.927835051546393,3.0,9.927835051546392,3.927835051546393,0.39432171932325016,5,True,True,True,True,10.151542598509705,0.432879390839616,0.996141278863123,0.0005043047896858945,-0.002386548863194214,0.00027983563642683314,0.002386548863194214,0.00027983563642683314,1503.8817388594669,63.77669494429455,2.5,51.405486119308975,139,2.5
4.85,55.0,4.8,6.804123711340207,3.125,9.929123711340207,3.679123711340207,0.41068007185717104,5,True,True,True,True,10.15283125830352,0.432879390839616,0.9961537571940007,0.0005037490648830889,-0.002379267057248876,0.00027957847905586887,0.002379267057248876,0.00027957847905586887,1504.7574146555032,63.950312717190045,2.5,51.388925847529826,140,2.5
4.85,54.0,4.8,6.680412371134023,3.2500000000000004,9.930412371134024,3.430412371134022,0.42704111562382635,5,True,True,True,True,10.154119918097336,0.432879390839616,0.9961661951724569,0.0005031956701286107,-0.0023720074694523557,0.0002793225114704979,0.0023720074694523557,0.0002793225114704979,1505.633600337445,64.12462201527819,2.5,51.37236557575066,141,2.5
4.85,71.0,4.7,8.783505154639174,1.1489361702127658,9.93244132485194,7.634568984426409,0.15884251862050905,5,True,True,True,True,10.156148871815253,0.432879390839616,0.9961734171691784,0.0005028745761521361,-0.002367791646171083,0.0002791740425541311,0.002367791646171083,0.0002791740425541311,1506.143889723809,64.22641035145705,2.5,51.36272533541184,142,2.5
4.85,66.0,4.75,8.164948453608249,1.7684210526315791,9.933369506239828,6.3965274009766695,0.23250602984334567,5,True,True,True,True,10.15707705320314,0.432879390839616,0.9961882717520084,0.0005022146269495862,-0.0023591189032844753,0.00027886900536404705,0.0023591189032844753,0.00027886900536404705,1507.1970607687606,64.43711529059492,2.5,51.342839453350436,143,2.5
4.85,65.0,4.75,8.041237113402062,1.894736842105263,9.935973955507325,6.146500271296799,0.2487019456768326,5,True,True,True,True,10.159681502470638,0.432879390839616,0.9962126944397033,0.0005011308927364257,-0.002344855731137254,0.00027836840989847457,0.002344855731137254,0.00027836840989847457,1508.939166334005,64.78749472543367,2.5,51.30997565416055,144,2.5
4.85,64.0,4.75,7.917525773195877,2.0210526315789474,9.938578404774823,5.896473141616929,0.2649221613520348,5,True,True,True,True,10.162285951738136,0.432879390839616,0.9962369606451844,0.00050005545953511,-0.0023306787937615943,0.0002778720262543435,0.0023306787937615943,0.0002778720262543435,1510.6832855256578,65.14055606600597,2.5,51.27711185497067,145,2.5
4.85,69.0,4.7,8.536082474226804,1.404255319148936,9.94033779337574,7.131827155077868,0.18968590923678533,5,True,True,True,True,10.164045340339053,0.432879390839616,0.9962459369528439,0.000499657932722006,-0.002325433297019033,0.0002776886325410784,0.002325433297019033,0.0002776886325410784,1511.3318170357807,65.27241398754055,2.5,51.2649014895014,146,2.5
4.85,63.0,4.75,7.793814432989691,2.1473684210526316,9.941182854042323,5.6464460119370585,0.2811624713390621,5,True,True,True,True,10.164890401005636,0.432879390839616,0.9962610713710721,0.0004989879786464677,-0.0023165875697842833,0.00027737966540146105,0.0023165875697842833,0.00027737966540146105,1512.4294206711797,65.49628230119343,2.5,51.244248055780794,147,2.5
4.85,62.0,4.75,7.670103092783506,2.2736842105263158,9.943787303309822,5.396418882257191,0.29741958396448653,5,True,True,True,True,10.167494850273135,0.432879390839616,0.9962850276135629,0.0004979281104810645,-0.0023025815409843174,0.0002768911430970492,0.0023025815409843174,0.0002768911430970492,1514.1775741007323,65.85465657621134,2.5,51.211384256590904,148,2.5
4.85,61.0,4.75,7.54639175257732,2.4,9.94639175257732,5.146391752577321,0.31369088683573765,5,True,True,True,True,10.170099299540633,0.432879390839616,0.99630883036247,0.0004968755244059926,-0.002288660192273856,0.00027640627980949825,0.002288660192273856,0.00027640627980949825,1515.9277481471597,66.2156621955878,2.5,51.17852045740103,149,2.5
4.85,67.0,4.7,8.288659793814434,1.6595744680851066,9.94823426189954,6.629085325729327,0.22108935363902318,5,True,True,True,True,10.171941808862853,0.432879390839616,0.99631708237216,0.0004965106753095767,-0.0022838327129118077,0.00027623828228751513,0.0022838327129118077,0.00027623828228751513,1516.5376142139544,66.34197495249025,2.5,51.16707764359097,150,2.5
4.8,60.0,4.9,7.5,2.4489795918367343,9.948979591836734,5.051020408163266,0.33206636010786367,5,True,True,True,True,10.172687138800047,0.432879390839616,0.9963324614662253,0.0004958307445766328,-0.002274834209161955,0.0002759252900052316,0.002274834209161955,0.0002759252900052316,1517.678522087393,66.57898642359521,2.5,51.14568333336957,151,2.5
4.85,60.0,4.75,7.422680412371134,2.526315789473684,9.948996201844817,4.89636462289745,0.3299742807614539,5,True,True,True,True,10.17270374880813,0.432879390839616,0.9963324806012648,0.0004958298985917625,-0.002274823011679251,0.000275924900641962,0.002274823011679251,0.000275924900641962,1517.6799451460129,66.57928262592289,2.5,51.145656658211145,152,2.5
4.8,61.0,4.9,7.625000000000001,2.326530612244898,9.951530612244898,5.2984693877551035,0.3158908261330774,5,True,True,True,True,10.175238159208211,0.432879390839616,0.9963563272114426,0.0004947755357812464,-0.002260865828331321,0.00027543975837181954,0.002260865828331321,0.00027543975837181954,1519.4602393143484,66.95096068757914,2.5,51.1123047116849,153,2.5
4.8,62.0,4.9,7.750000000000001,2.204081632653061,9.954081632653061,5.54591836734694,0.29973897056748366,5,True,True,True,True,10.177789179616374,0.432879390839616,0.9963800376552802,0.0004937268650743303,-0.0022469832188778903,0.00027495747156742795,0.0022469832188778903,0.00027495747156742795,1521.244048233472,67.32559848234882,2.5,51.07892609000022,154,2.5
4.85,65.0,4.7,8.041237113402062,1.9148936170212765,9.956130730423338,6.126343496380786,0.25284426058408366,5,True,True,True,True,10.17983827738665,0.432879390839616,0.9963868794735,0.0004934241637596147,-0.0022429763378946747,0.00027481829901544307,0.0022429763378946747,0.00027481829901544307,1521.7613428112638,67.43465451447838,2.5,51.06925379768053,155,2.5
4.8,63.0,4.9,7.875,2.0816326530612246,9.956632653061224,5.793367346938775,0.28361483889376365,5,True,True,True,True,10.180340200024537,0.432879390839616,0.9964035938083293,0.0004926844221709163,-0.0022331858541315155,0.00027447826053742056,0.0022331858541315155,0.00027447826053742056,1523.029951300358,67.70288301372516,2.5,51.04554746831555,156,2.5
4.85,56.0,4.75,6.927835051546393,3.0315789473684207,9.959413998914814,3.896256104177972,0.395198860202895,5,True,True,True,True,10.183121545878127,0.432879390839616,0.9964255759050498,0.0004917108609223525,-0.0022203058389326904,0.00027403088517203764,0.0022203058389326904,0.00027403088517203764,1524.7090094711214,68.05958759680465,2.5,51.01420146145161,157,2.5
4.85,55.0,4.75,6.804123711340207,3.1578947368421053,9.962018448182313,3.6462289744981016,0.41152234714075303,5,True,True,True,True,10.185725995145626,0.432879390839616,0.9964484781262156,0.0004906955064106739,-0.0022068819269984176,0.00027356446002051475,0.0022068819269984176,0.00027356446002051475,1526.4713563598705,68.4360399183945,2.5,50.98133766226174,158,2.5
4.85,63.0,4.7,7.793814432989691,2.170212765957447,9.964027198947138,5.6236016670322435,0.2848331048462568,5,True,True,True,True,10.18773474591045,0.432879390839616,0.9964553538096175,0.0004903904329104999,-0.0022028508585206948,0.0002734243457213036,0.0022028508585206948,0.0002734243457213036,1527.0030645926527,68.55002690680138,2.5,50.971429951770105,159,2.5
4.85,54.0,4.75,6.680412371134023,3.28421052631579,9.964622897449813,3.3962018448182327,0.4278511834842408,5,True,True,True,True,10.188330444413126,0.432879390839616,0.9964712336071738,0.0004896853575242857,-0.00219353917569006,0.00027310056266216043,0.00219353917569006,0.00027310056266216043,1528.2357402711211,68.8150113808478,2.5,50.948473863071854,160,2.5
4.8,54.0,4.85,6.750000000000002,3.2164948453608253,9.966494845360828,3.5335051546391765,0.42704111562382635,5,True,True,True,True,10.19020239232414,0.432879390839616,0.9964985939096145,0.0004884687238954511,-0.00217748992498235,0.00027254199047149145,0.00217748992498235,0.00027254199047149145,1530.3750232539,69.27727114879018,2.5,50.908677965934224,161,2.5
4.8,55.0,4.85,6.875,3.0927835051546393,9.967783505154639,3.7822164948453607,0.41068007185717104,5,True,True,True,True,10.191491052117952,0.432879390839616,0.9965099167552369,0.00048796447253207555,-0.00217084599687084,0.0002723105221595557,0.00217084599687084,0.0002723105221595557,1531.2661254809545,69.47070676435973,2.5,50.89211769415506,162,2.5
4.8,56.0,4.85,7.000000000000001,2.9690721649484537,9.969072164948454,4.030927835051547,0.39432171932325016,5,True,True,True,True,10.192779711911767,0.432879390839616,0.9965212029850457,0.00048746136503586185,-0.0021642223406238524,0.00027207959834403534,0.0021642223406238524,0.00027207959834403534,1532.1577465763694,69.66477157104507,2.5,50.875557422375906,163,2.5
4.8,57.0,4.85,7.124999999999999,2.8453608247422686,9.970360824742269,4.2796391752577305,0.3779664074511662,5,True,True,True,True,10.194068371705582,0.432879390839616,0.996532452717449,0.00048695936993412714,-0.002157618894388142,0.00027184920177927596,0.002157618894388142,0.00027184920177927596,1533.0498868422696,69.85946366206777,2.5,50.85899715059675,164,2.5
4.8,58.0,4.85,7.25,2.7216494845360826,9.971649484536083,4.528350515463917,0.3616145488155888,5,True,True,True,True,10.195357031499396,0.432879390839616,0.9965436660704721,0.0004864584562230066,-0.00215103559649919,0.00027161931546865783,0.00215103559649919,0.00027161931546865783,1533.9425465809566,70.05478114217419,2.5,50.842436878817594,165,2.5
4.8,59.0,4.85,7.375,2.597938144329897,9.972938144329897,4.777061855670103,0.34526663405363506,5,True,True,True,True,10.19664569129321,0.432879390839616,0.9965548431617587,0.00048595859336280863,-0.0021444723854806367,0.0002713899226622134,0.0021444723854806367,0.0002713899226622134,1534.8357260949056,70.2507221276524,2.5,50.82587660703844,166,2.5
