bootstrap_iteration,recommendation_type,C1,Q1,C2,predicted_charge_time,_life
482,fast_charge,5.2,58.0,4.55,9.817210070512763,1171.30078125
482,ideal_point_compromise,5.35,50.0,4.35,9.969211147102948,1210.010498046875
482,longevity,5.3,54.0,4.0,10.237011024275983,1256.5604248046875
483,fast_charge,5.2,58.0,4.55,9.817210070512763,1338.3411865234375
483,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1359.589111328125
483,longevity,5.3,54.0,4.0,10.237011024275983,1373.5574951171875
484,fast_charge,5.2,58.0,4.55,9.817210070512763,1373.9344482421875
484,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1393.121337890625
484,longevity,5.0,67.0,4.0,10.213803477106172,1408.9725341796875
485,fast_charge,5.2,58.0,4.55,9.817210070512763,1392.20458984375
485,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1418.21337890625
485,longevity,5.6,19.0,4.6,10.216039501950892,1434.8770751953125
486,fast_charge,5.2,58.0,4.55,9.817210070512763,1294.6920166015625
486,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1331.7301025390625
486,longevity,5.3,54.0,4.0,10.237011024275983,1354.068115234375
487,fast_charge,5.2,58.0,4.55,9.817210070512763,1259.843017578125
487,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1291.2230224609375
487,longevity,5.3,54.0,4.0,10.237011024275983,1311.6497802734375
488,fast_charge,5.2,58.0,4.55,9.817210070512763,1235.6759033203125
488,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1282.437744140625
488,longevity,5.0,67.0,4.0,10.213803477106172,1327.7965087890625
489,fast_charge,5.2,58.0,4.55,9.817210070512763,1513.45751953125
489,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1524.521240234375
489,longevity,3.7,31.0,5.9,10.233881351590824,1534.6475830078125
490,fast_charge,5.2,58.0,4.55,9.817210070512763,1416.0694580078125
490,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1458.0299072265625
490,longevity,4.8,80.0,4.8,10.22380347710617,1482.014892578125
491,fast_charge,5.2,58.0,4.55,9.817210070512763,1388.0880126953125
491,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1404.4913330078125
491,longevity,5.0,67.0,4.0,10.213803477106172,1414.9044189453125
492,fast_charge,5.2,58.0,4.55,9.817210070512763,1393.459716796875
492,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1438.585205078125
492,longevity,4.8,80.0,4.8,10.22380347710617,1466.22998046875
493,fast_charge,5.2,58.0,4.55,9.817210070512763,1392.8509521484375
493,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1431.1429443359375
493,longevity,4.8,80.0,4.8,10.22380347710617,1455.5908203125
494,fast_charge,5.2,58.0,4.55,9.817210070512763,1420.5343017578125
494,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1457.394775390625
494,longevity,5.0,67.0,4.0,10.213803477106172,1479.7901611328125
495,fast_charge,5.2,58.0,4.55,9.817210070512763,1513.498046875
495,ideal_point_compromise,5.0,69.0,4.65,9.923158315815847,1536.552001953125
495,longevity,4.8,80.0,4.8,10.22380347710617,1560.6785888671875
496,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.173583984375
496,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1461.556396484375
496,longevity,5.6,19.0,4.6,10.216039501950892,1472.3826904296875
497,fast_charge,5.2,58.0,4.55,9.817210070512763,1505.2840576171875
497,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1583.629638671875
497,longevity,3.7,31.0,5.9,10.233881351590824,1617.4200439453125
498,fast_charge,5.2,58.0,4.55,9.817210070512763,1382.24462890625
498,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1418.3486328125
498,longevity,5.0,67.0,4.0,10.213803477106172,1442.2012939453125
499,fast_charge,5.2,58.0,4.55,9.817210070512763,1056.4173583984375
499,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1082.494140625
499,longevity,5.6,36.0,4.3,10.220481217969958,1105.856201171875
500,fast_charge,5.2,58.0,4.55,9.817210070512763,1314.01611328125
500,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1380.8648681640625
500,longevity,5.3,54.0,4.0,10.237011024275983,1420.910888671875
501,fast_charge,5.2,58.0,4.55,9.817210070512763,1549.059326171875
501,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1652.6619873046875
501,longevity,3.7,31.0,5.9,10.233881351590824,1699.8607177734375
502,fast_charge,5.2,58.0,4.55,9.817210070512763,1448.2313232421875
502,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1483.455322265625
502,longevity,3.7,31.0,5.9,10.233881351590824,1501.8651123046875
503,fast_charge,5.2,58.0,4.55,9.817210070512763,1415.611572265625
503,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1498.7249755859375
503,longevity,3.7,31.0,5.9,10.233881351590824,1545.98583984375
504,fast_charge,5.2,58.0,4.55,9.817210070512763,1283.1527099609375
504,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1321.4884033203125
504,longevity,5.0,67.0,4.0,10.213803477106172,1346.369384765625
505,fast_charge,5.2,58.0,4.55,9.817210070512763,1452.83349609375
505,ideal_point_compromise,5.4,34.0,4.65,9.93706512585169,1465.013427734375
505,longevity,5.6,19.0,4.6,10.216039501950892,1473.416259765625
506,fast_charge,5.2,58.0,4.55,9.817210070512763,1335.7288818359375
506,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1361.7708740234375
506,longevity,5.3,54.0,4.0,10.237011024275983,1393.0419921875
507,fast_charge,5.2,58.0,4.55,9.817210070512763,1350.4483642578125
507,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1395.7332763671875
507,longevity,5.0,67.0,4.0,10.213803477106172,1434.0233154296875
508,fast_charge,5.2,58.0,4.55,9.817210070512763,1340.84619140625
508,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1388.6221923828125
508,longevity,5.0,67.0,4.0,10.213803477106172,1423.6585693359375
509,fast_charge,5.2,58.0,4.55,9.817210070512763,1283.8848876953125
509,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1310.5494384765625
509,longevity,5.3,54.0,4.0,10.237011024275983,1340.766845703125
510,fast_charge,5.2,58.0,4.55,9.817210070512763,1341.7421875
510,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1369.305908203125
510,longevity,5.0,67.0,4.0,10.213803477106172,1384.5404052734375
511,fast_charge,5.2,58.0,4.55,9.817210070512763,1334.84423828125
511,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1372.0989990234375
511,longevity,5.0,67.0,4.0,10.213803477106172,1404.117919921875
512,fast_charge,5.2,58.0,4.55,9.817210070512763,1358.980224609375
512,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1374.968017578125
512,longevity,4.8,80.0,4.8,10.22380347710617,1382.7601318359375
513,fast_charge,5.2,58.0,4.55,9.817210070512763,1424.8922119140625
513,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1466.9722900390625
513,longevity,5.0,67.0,4.0,10.213803477106172,1494.903564453125
514,fast_charge,5.2,58.0,4.55,9.817210070512763,1385.8768310546875
514,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1400.6265869140625
514,longevity,5.3,54.0,4.0,10.237011024275983,1408.5997314453125
515,fast_charge,5.2,58.0,4.55,9.817210070512763,1321.8145751953125
515,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1359.345458984375
515,longevity,5.0,67.0,4.0,10.213803477106172,1388.2464599609375
516,fast_charge,5.2,58.0,4.55,9.817210070512763,1334.3837890625
516,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1358.3240966796875
516,longevity,4.8,80.0,4.8,10.22380347710617,1371.7703857421875
517,fast_charge,5.2,58.0,4.55,9.817210070512763,1257.0135498046875
517,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1303.984130859375
517,longevity,5.0,67.0,4.0,10.213803477106172,1334.414306640625
518,fast_charge,5.2,58.0,4.55,9.817210070512763,1357.2174072265625
518,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1398.515625
518,longevity,5.0,67.0,4.0,10.213803477106172,1431.328857421875
519,fast_charge,5.2,58.0,4.55,9.817210070512763,1296.4322509765625
519,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1331.985107421875
519,longevity,5.0,67.0,4.0,10.213803477106172,1360.1541748046875
520,fast_charge,5.2,58.0,4.55,9.817210070512763,1255.2347412109375
520,ideal_point_compromise,5.25,56.0,4.25,10.012038771223818,1307.8114013671875
520,longevity,5.3,54.0,4.0,10.237011024275983,1355.7386474609375
521,fast_charge,5.2,58.0,4.55,9.817210070512763,1424.0499267578125
521,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1455.9139404296875
521,longevity,5.0,67.0,4.0,10.213803477106172,1483.8707275390625
522,fast_charge,5.2,58.0,4.55,9.817210070512763,1247.834716796875
522,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1277.80859375
522,longevity,5.0,67.0,4.0,10.213803477106172,1302.62939453125
523,fast_charge,5.2,58.0,4.55,9.817210070512763,1352.3441162109375
523,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1419.463623046875
523,longevity,5.3,54.0,4.0,10.237011024275983,1463.173095703125
524,fast_charge,5.2,58.0,4.55,9.817210070512763,1579.52001953125
524,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1723.26611328125
524,longevity,3.7,31.0,5.9,10.233881351590824,1806.3837890625
525,fast_charge,5.2,58.0,4.55,9.817210070512763,1295.6693115234375
525,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1338.3646240234375
525,longevity,5.3,54.0,4.0,10.237011024275983,1361.376708984375
526,fast_charge,5.2,58.0,4.55,9.817210070512763,1444.7159423828125
526,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1624.5257568359375
526,longevity,3.7,31.0,5.9,10.233881351590824,1700.859130859375
527,fast_charge,5.2,58.0,4.55,9.817210070512763,1339.716552734375
527,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1356.0361328125
527,longevity,5.3,54.0,4.0,10.237011024275983,1365.1820068359375
528,fast_charge,5.2,58.0,4.55,9.817210070512763,1515.8470458984375
528,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1625.451904296875
528,longevity,3.7,31.0,5.9,10.233881351590824,1688.939697265625
529,fast_charge,5.2,58.0,4.55,9.817210070512763,1401.3387451171875
529,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1404.80126953125
529,longevity,5.0,67.0,4.0,10.213803477106172,1406.357177734375
530,fast_charge,5.2,58.0,4.55,9.817210070512763,1492.2974853515625
530,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1516.772705078125
530,longevity,4.8,80.0,4.8,10.22380347710617,1534.478271484375
531,fast_charge,5.2,58.0,4.55,9.817210070512763,1351.7412109375
531,ideal_point_compromise,5.1,64.0,4.3,9.985773381346936,1393.7166748046875
531,longevity,4.95,70.0,4.2,10.137223390526083,1413.4266357421875
532,fast_charge,5.2,58.0,4.55,9.817210070512763,1324.9959716796875
532,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1354.3717041015625
532,longevity,5.0,67.0,4.0,10.213803477106172,1372.923095703125
533,fast_charge,5.2,58.0,4.55,9.817210070512763,1294.7740478515625
533,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1346.45166015625
533,longevity,5.0,67.0,4.0,10.213803477106172,1378.0350341796875
534,fast_charge,5.2,58.0,4.55,9.817210070512763,1424.2069091796875
534,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1460.3221435546875
534,longevity,5.0,67.0,4.0,10.213803477106172,1495.370361328125
535,fast_charge,5.2,58.0,4.55,9.817210070512763,1377.3260498046875
535,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1419.197021484375
535,longevity,5.0,67.0,4.0,10.213803477106172,1448.0645751953125
536,fast_charge,5.2,58.0,4.55,9.817210070512763,1595.6827392578125
536,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1808.88623046875
536,longevity,4.8,80.0,4.8,10.22380347710617,2028.383056640625
537,fast_charge,5.2,58.0,4.55,9.817210070512763,1459.1702880859375
537,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1560.6153564453125
537,longevity,3.7,31.0,5.9,10.233881351590824,1611.2489013671875
538,fast_charge,5.2,58.0,4.55,9.817210070512763,1448.6324462890625
538,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1503.828369140625
538,longevity,4.8,80.0,4.8,10.22380347710617,1527.458251953125
539,fast_charge,5.2,58.0,4.55,9.817210070512763,1248.666015625
539,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1284.099853515625
539,longevity,5.0,67.0,4.0,10.213803477106172,1308.5458984375
540,fast_charge,5.2,58.0,4.55,9.817210070512763,1252.0252685546875
540,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1284.0679931640625
540,longevity,5.3,54.0,4.0,10.237011024275983,1321.0428466796875
541,fast_charge,5.2,58.0,4.55,9.817210070512763,1293.220458984375
541,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1334.30078125
541,longevity,5.0,67.0,4.0,10.213803477106172,1362.2813720703125
542,fast_charge,5.2,58.0,4.55,9.817210070512763,1272.1268310546875
542,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1339.3441162109375
542,longevity,5.0,67.0,4.0,10.213803477106172,1382.92626953125
543,fast_charge,5.2,58.0,4.55,9.817210070512763,1335.0662841796875
543,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1374.46337890625
543,longevity,5.6,36.0,4.3,10.220481217969958,1411.068603515625
544,fast_charge,5.2,58.0,4.55,9.817210070512763,1275.9114990234375
544,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1307.2967529296875
544,longevity,5.3,54.0,4.0,10.237011024275983,1324.0743408203125
545,fast_charge,5.2,58.0,4.55,9.817210070512763,1344.4107666015625
545,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1366.1468505859375
545,longevity,5.0,67.0,4.0,10.213803477106172,1385.8975830078125
546,fast_charge,5.2,58.0,4.55,9.817210070512763,1333.3814697265625
546,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1337.36865234375
546,longevity,5.6,19.0,4.6,10.216039501950892,1338.4649658203125
547,fast_charge,5.2,58.0,4.55,9.817210070512763,1385.3695068359375
547,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1427.21337890625
547,longevity,4.8,80.0,4.8,10.22380347710617,1456.57373046875
548,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.2369384765625
548,ideal_point_compromise,5.3,53.0,4.3,9.991245337571288,1404.475341796875
548,longevity,5.3,54.0,4.0,10.237011024275983,1435.5986328125
549,fast_charge,5.2,58.0,4.55,9.817210070512763,1231.7587890625
549,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1271.219482421875
549,longevity,5.0,67.0,4.0,10.213803477106172,1307.1712646484375
550,fast_charge,5.2,58.0,4.55,9.817210070512763,1295.973876953125
550,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1328.6942138671875
550,longevity,5.0,67.0,4.0,10.213803477106172,1348.8892822265625
551,fast_charge,5.2,58.0,4.55,9.817210070512763,1410.3157958984375
551,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1573.7244873046875
551,longevity,3.7,31.0,5.9,10.233881351590824,1710.0023193359375
552,fast_charge,5.2,58.0,4.55,9.817210070512763,1434.7794189453125
552,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1562.7723388671875
552,longevity,3.7,31.0,5.9,10.233881351590824,1653.7774658203125
553,fast_charge,5.2,58.0,4.55,9.817210070512763,1398.04443359375
553,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1443.6705322265625
553,longevity,5.0,67.0,4.0,10.213803477106172,1475.0771484375
554,fast_charge,5.2,58.0,4.55,9.817210070512763,1259.510009765625
554,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1302.9501953125
554,longevity,5.0,67.0,4.0,10.213803477106172,1336.9324951171875
555,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.8173828125
555,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1400.5941162109375
555,longevity,5.0,67.0,4.0,10.213803477106172,1429.0966796875
556,fast_charge,5.2,58.0,4.55,9.817210070512763,1405.416259765625
556,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1442.817626953125
556,longevity,5.3,54.0,4.0,10.237011024275983,1461.4810791015625
557,fast_charge,5.2,58.0,4.55,9.817210070512763,1368.4088134765625
557,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1385.5546875
557,longevity,5.6,36.0,4.3,10.220481217969958,1402.34814453125
558,fast_charge,5.2,58.0,4.55,9.817210070512763,1313.7393798828125
558,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1339.352294921875
558,longevity,5.6,19.0,4.6,10.216039501950892,1364.13037109375
559,fast_charge,5.2,58.0,4.55,9.817210070512763,1500.0367431640625
559,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1566.3785400390625
559,longevity,3.7,31.0,5.9,10.233881351590824,1593.8548583984375
560,fast_charge,5.2,58.0,4.55,9.817210070512763,1338.3192138671875
560,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1362.3642578125
560,longevity,3.7,31.0,5.9,10.233881351590824,1376.9859619140625
561,fast_charge,5.2,58.0,4.55,9.817210070512763,1493.9608154296875
561,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1606.427978515625
561,longevity,3.7,31.0,5.9,10.233881351590824,1698.633544921875
562,fast_charge,5.2,58.0,4.55,9.817210070512763,1221.330078125
562,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1245.447509765625
562,longevity,5.0,67.0,4.0,10.213803477106172,1259.8739013671875
563,fast_charge,5.2,58.0,4.55,9.817210070512763,1379.5614013671875
563,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1462.2969970703125
563,longevity,3.7,31.0,5.9,10.233881351590824,1511.680419921875
564,fast_charge,5.2,58.0,4.55,9.817210070512763,1350.336181640625
564,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1370.389404296875
564,longevity,3.7,31.0,5.9,10.233881351590824,1386.9654541015625
565,fast_charge,5.2,58.0,4.55,9.817210070512763,1363.501708984375
565,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1388.0528564453125
565,longevity,3.7,31.0,5.9,10.233881351590824,1404.6041259765625
566,fast_charge,5.2,58.0,4.55,9.817210070512763,1416.248779296875
566,ideal_point_compromise,5.0,64.0,4.75,9.924856108685116,1419.2542724609375
566,longevity,4.8,80.0,4.8,10.22380347710617,1420.878173828125
567,fast_charge,5.2,58.0,4.55,9.817210070512763,1197.2203369140625
567,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1235.2235107421875
567,longevity,5.3,54.0,4.0,10.237011024275983,1284.2578125
568,fast_charge,5.2,58.0,4.55,9.817210070512763,1428.0089111328125
568,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1488.9095458984375
568,longevity,5.6,19.0,4.6,10.216039501950892,1519.54833984375
569,fast_charge,5.2,58.0,4.55,9.817210070512763,1378.1695556640625
569,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1465.6990966796875
569,longevity,3.7,31.0,5.9,10.233881351590824,1514.45751953125
570,fast_charge,5.2,58.0,4.55,9.817210070512763,1338.323974609375
570,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1371.4940185546875
570,longevity,5.3,54.0,4.0,10.237011024275983,1388.294921875
571,fast_charge,5.2,58.0,4.55,9.817210070512763,1252.3328857421875
571,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1278.767578125
571,longevity,5.6,36.0,4.3,10.220481217969958,1302.6947021484375
572,fast_charge,5.2,58.0,4.55,9.817210070512763,1449.3765869140625
572,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1496.540283203125
572,longevity,4.8,80.0,4.8,10.22380347710617,1521.77099609375
573,fast_charge,5.2,58.0,4.55,9.817210070512763,1352.4078369140625
573,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1392.7723388671875
573,longevity,5.3,54.0,4.0,10.237011024275983,1417.9375
574,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.2486572265625
574,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1387.57373046875
574,longevity,5.6,19.0,4.6,10.216039501950892,1394.4737548828125
575,fast_charge,5.2,58.0,4.55,9.817210070512763,1283.302734375
575,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1319.494140625
575,longevity,5.3,54.0,4.0,10.237011024275983,1338.8653564453125
576,fast_charge,5.2,58.0,4.55,9.817210070512763,1505.0318603515625
576,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1593.7760009765625
576,longevity,3.7,31.0,5.9,10.233881351590824,1666.9844970703125
577,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.600341796875
577,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1455.5364990234375
577,longevity,5.0,67.0,4.0,10.213803477106172,1475.4072265625
578,fast_charge,5.2,58.0,4.55,9.817210070512763,1451.906005859375
578,ideal_point_compromise,5.4,34.0,4.65,9.93706512585169,1452.767578125
578,longevity,5.6,19.0,4.6,10.216039501950892,1453.412353515625
579,fast_charge,5.2,58.0,4.55,9.817210070512763,1432.416259765625
579,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1447.607421875
579,longevity,4.8,80.0,4.8,10.22380347710617,1458.3671875
580,fast_charge,5.2,58.0,4.55,9.817210070512763,1476.6820068359375
580,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1532.693603515625
580,longevity,5.3,54.0,4.0,10.237011024275983,1563.602294921875
581,fast_charge,5.2,58.0,4.55,9.817210070512763,1427.9390869140625
581,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1450.3809814453125
581,longevity,4.8,80.0,4.8,10.22380347710617,1466.5068359375
582,fast_charge,5.2,58.0,4.55,9.817210070512763,1337.8311767578125
582,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1378.22607421875
582,longevity,5.0,67.0,4.0,10.213803477106172,1420.75830078125
583,fast_charge,5.2,58.0,4.55,9.817210070512763,1373.3299560546875
583,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1448.2958984375
583,longevity,3.7,31.0,5.9,10.233881351590824,1494.1431884765625
584,fast_charge,5.2,58.0,4.55,9.817210070512763,1194.862060546875
584,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1243.9244384765625
584,longevity,5.0,67.0,4.0,10.213803477106172,1281.8057861328125
585,fast_charge,5.2,58.0,4.55,9.817210070512763,1253.1510009765625
585,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1285.6361083984375
585,longevity,5.0,67.0,4.0,10.213803477106172,1305.6505126953125
586,fast_charge,5.2,58.0,4.55,9.817210070512763,1368.4749755859375
586,ideal_point_compromise,5.1,64.0,4.35,9.96011179353619,1436.7840576171875
586,longevity,5.0,67.0,4.0,10.213803477106172,1476.422607421875
587,fast_charge,5.2,58.0,4.55,9.817210070512763,1276.460693359375
587,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1323.6304931640625
587,longevity,5.0,67.0,4.0,10.213803477106172,1353.321044921875
588,fast_charge,5.2,58.0,4.55,9.817210070512763,1263.4427490234375
588,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1298.669189453125
588,longevity,5.0,67.0,4.0,10.213803477106172,1323.8779296875
589,fast_charge,5.2,58.0,4.55,9.817210070512763,1233.4814453125
589,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1276.9342041015625
589,longevity,5.3,54.0,4.0,10.237011024275983,1300.7911376953125
590,fast_charge,5.2,58.0,4.55,9.817210070512763,1464.974853515625
590,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1535.96533203125
590,longevity,3.7,31.0,5.9,10.233881351590824,1575.302734375
591,fast_charge,5.2,58.0,4.55,9.817210070512763,1304.160400390625
591,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1329.759033203125
591,longevity,5.0,67.0,4.0,10.213803477106172,1351.9566650390625
592,fast_charge,5.2,58.0,4.55,9.817210070512763,1315.9517822265625
592,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1349.3955078125
592,longevity,5.0,67.0,4.0,10.213803477106172,1369.7318115234375
593,fast_charge,5.2,58.0,4.55,9.817210070512763,1427.5838623046875
593,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1457.092529296875
593,longevity,5.3,54.0,4.0,10.237011024275983,1475.9801025390625
594,fast_charge,5.2,58.0,4.55,9.817210070512763,1267.218505859375
594,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1325.398193359375
594,longevity,5.3,54.0,4.0,10.237011024275983,1361.2174072265625
595,fast_charge,5.2,58.0,4.55,9.817210070512763,1394.0179443359375
595,ideal_point_compromise,5.0,24.0,5.0,9.823803477106171,1413.380615234375
595,longevity,5.6,19.0,4.6,10.216039501950892,1416.6048583984375
596,fast_charge,5.2,58.0,4.55,9.817210070512763,1447.5684814453125
596,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1470.76904296875
596,longevity,5.0,67.0,4.0,10.213803477106172,1492.5045166015625
597,fast_charge,5.2,58.0,4.55,9.817210070512763,1270.6513671875
597,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1303.9638671875
597,longevity,5.0,67.0,4.0,10.213803477106172,1325.182373046875
598,fast_charge,5.2,58.0,4.55,9.817210070512763,1363.5916748046875
598,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1373.6053466796875
598,longevity,5.6,36.0,4.3,10.220481217969958,1382.2310791015625
599,fast_charge,5.2,58.0,4.55,9.817210070512763,1264.3563232421875
599,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1290.6123046875
599,longevity,5.3,54.0,4.0,10.237011024275983,1304.9205322265625
600,fast_charge,5.2,58.0,4.55,9.817210070512763,1317.9273681640625
600,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1373.7142333984375
600,longevity,5.0,67.0,4.0,10.213803477106172,1408.677490234375
601,fast_charge,5.2,58.0,4.55,9.817210070512763,1329.984619140625
601,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1357.353271484375
601,longevity,5.0,67.0,4.0,10.213803477106172,1380.447021484375
602,fast_charge,5.2,58.0,4.55,9.817210070512763,1293.808837890625
602,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1335.40625
602,longevity,5.0,67.0,4.0,10.213803477106172,1372.626953125
603,fast_charge,5.2,58.0,4.55,9.817210070512763,1331.625
603,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1410.1143798828125
603,longevity,5.3,54.0,4.0,10.237011024275983,1454.80029296875
604,fast_charge,5.2,58.0,4.55,9.817210070512763,1344.175537109375
604,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1362.834716796875
604,longevity,5.0,67.0,4.0,10.213803477106172,1373.8984375
605,fast_charge,5.2,58.0,4.55,9.817210070512763,1304.6461181640625
605,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1400.76611328125
605,longevity,5.3,54.0,4.0,10.237011024275983,1460.1385498046875
606,fast_charge,5.2,58.0,4.55,9.817210070512763,1297.2596435546875
606,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1355.6492919921875
606,longevity,5.0,67.0,4.0,10.213803477106172,1395.0855712890625
607,fast_charge,5.2,58.0,4.55,9.817210070512763,1345.202392578125
