response,predictor,standardized_beta,alpha,iteration
A,E1,-0.1327003283297208,10.0,339
A,E2,0.12736606482324897,10.0,339
R100,E1,-0.24620999038099195,10.0,340
R100,E2,0.24735510253890972,10.0,340
A,E1,-0.24401121058864172,10.0,340
A,E2,0.24204124846374872,10.0,340
R100,E1,-0.21897158479555973,10.0,341
R100,E2,0.22598701505021848,10.0,341
A,E1,-0.21472281576936653,10.0,341
A,E2,0.21348933696553032,10.0,341
R100,E1,-0.23572445719438223,10.0,342
R100,E2,0.2409804790440156,10.0,342
A,E1,-0.20366363147161975,10.0,342
A,E2,0.21023953725822225,10.0,342
R100,E1,-0.1839488194991929,10.0,343
R100,E2,0.2028268581635642,10.0,343
A,E1,0.07844841581615876,10.0,343
A,E2,-0.09636585644371636,10.0,343
R100,E1,-0.25290813522380934,10.0,344
R100,E2,0.2536683327988613,10.0,344
A,E1,0.19952753350693306,10.0,344
A,E2,-0.1993630924256121,10.0,344
R100,E1,-0.13638247764042605,10.0,345
R100,E2,0.17496845277996073,10.0,345
A,E1,-0.1903788309868351,10.0,345
A,E2,0.21695988314628273,10.0,345
R100,E1,-0.26013189820905763,10.0,346
R100,E2,0.26071993403442423,10.0,346
A,E1,-0.18384169778309323,10.0,346
A,E2,0.18656496593370384,10.0,346
R100,E1,-0.25569353542475565,10.0,347
R100,E2,0.2595915357289145,10.0,347
A,E1,-0.09472161875069571,10.0,347
A,E2,0.10389567090648545,10.0,347
R100,E1,-0.17784977173889016,10.0,348
R100,E2,0.17346049971873254,10.0,348
A,E1,0.13529182390187197,10.0,348
A,E2,-0.1392055395316436,10.0,348
R100,E1,-0.22458943257006414,10.0,349
R100,E2,0.23517565804815166,10.0,349
A,E1,0.23129485534378225,10.0,349
A,E2,-0.22912974858025262,10.0,349
R100,E1,-0.14000260090111213,10.0,350
R100,E2,0.16655530080844838,10.0,350
A,E1,0.05787898427238131,10.0,350
A,E2,-0.042137445498980526,10.0,350
R100,E1,-0.18691958508561474,10.0,351
R100,E2,0.20617177678163007,10.0,351
A,E1,0.03481205816893762,10.0,351
A,E2,-0.04689531176128992,10.0,351
R100,E1,-0.1063809998419933,10.0,352
R100,E2,0.14751330861429718,10.0,352
A,E1,0.08608316767981797,10.0,352
A,E2,-0.10823381378451434,10.0,352
R100,E1,-0.1362450440708755,10.0,353
R100,E2,0.15758690930844557,10.0,353
A,E1,-0.1753627852199041,10.0,353
A,E2,0.16083030815581265,10.0,353
R100,E1,-0.024635715163737353,10.0,354
R100,E2,0.018281428761797513,10.0,354
A,E1,0.1939569380146541,10.0,354
A,E2,-0.197152033484771,10.0,354
R100,E1,-0.1699370152244523,10.0,355
R100,E2,0.20658146830089086,10.0,355
A,E1,-0.14872603496517425,10.0,355
A,E2,0.1267597841709821,10.0,355
R100,E1,-0.2606470793934445,10.0,356
R100,E2,0.2611242387349972,10.0,356
A,E1,0.17423061831975986,10.0,356
A,E2,-0.17500370633403384,10.0,356
R100,E1,-0.10401693504200639,10.0,357
R100,E2,0.18215203690105247,10.0,357
A,E1,-0.13372301123256045,10.0,357
A,E2,0.1246895717342754,10.0,357
R100,E1,-0.21817205828304398,10.0,358
R100,E2,0.22565015616816972,10.0,358
A,E1,-0.14631343418299206,10.0,358
A,E2,0.15611968381122585,10.0,358
R100,E1,-0.24777219249292073,10.0,359
R100,E2,0.2485673871810673,10.0,359
A,E1,-0.16624557977592153,10.0,359
A,E2,0.16742041196688023,10.0,359
R100,E1,-0.22593815496204117,10.0,360
R100,E2,0.2260123623635799,10.0,360
A,E1,-0.22075183541164278,10.0,360
A,E2,0.21897114313153498,10.0,360
R100,E1,-0.14702826598385496,10.0,361
R100,E2,0.16720031515983969,10.0,361
A,E1,-0.0007426226382723946,10.0,361
A,E2,-0.02213564585385225,10.0,361
R100,E1,-0.10223630281359886,10.0,362
R100,E2,0.13401147639799252,10.0,362
A,E1,0.10583633038694339,10.0,362
A,E2,-0.13719700742296165,10.0,362
R100,E1,-0.1957581899728369,10.0,363
R100,E2,0.1983180055155714,10.0,363
A,E1,-0.14657428336681763,10.0,363
A,E2,0.14837116309622647,10.0,363
R100,E1,-0.2539475556560943,10.0,364
R100,E2,0.2553547205479161,10.0,364
A,E1,-0.044742103333379,10.0,364
A,E2,0.05210718742473312,10.0,364
R100,E1,-0.2500745141277619,10.0,365
R100,E2,0.25268926511032397,10.0,365
A,E1,-0.07531095366908139,10.0,365
A,E2,0.08299139570352318,10.0,365
R100,E1,-0.2530029819101653,10.0,366
R100,E2,0.25306458920718716,10.0,366
A,E1,0.21685846941097667,10.0,366
A,E2,-0.21874478185331192,10.0,366
R100,E1,-0.24603823334460234,10.0,367
R100,E2,0.24905045116159083,10.0,367
A,E1,-0.0014002313584654483,10.0,367
A,E2,0.008489455076521477,10.0,367
R100,E1,-0.25847874562066203,10.0,368
R100,E2,0.2591216704905745,10.0,368
A,E1,0.194844924108179,10.0,368
A,E2,-0.1962185332760034,10.0,368
R100,E1,-0.21808191341481808,10.0,369
R100,E2,0.22514629543917417,10.0,369
A,E1,0.2131910333177115,10.0,369
A,E2,-0.22053359271263043,10.0,369
R100,E1,-0.17106864328763105,10.0,370
R100,E2,0.19294569630864236,10.0,370
A,E1,0.18443606513172178,10.0,370
A,E2,-0.20648672619336864,10.0,370
R100,E1,-0.2537633548877769,10.0,371
R100,E2,0.2543804509393029,10.0,371
A,E1,0.028705488529812542,10.0,371
A,E2,-0.02934284296068217,10.0,371
R100,E1,-0.26647773567551386,10.0,372
R100,E2,0.2672513037633519,10.0,372
A,E1,-0.13033595905242318,10.0,372
A,E2,0.133858463356799,10.0,372
R100,E1,-0.16893931701106568,10.0,373
R100,E2,0.18287870640004575,10.0,373
A,E1,-0.045759093702323055,10.0,373
A,E2,0.044155753385746385,10.0,373
R100,E1,-0.18748174764415051,10.0,374
R100,E2,0.18790015695782783,10.0,374
A,E1,0.1472156557815581,10.0,374
A,E2,-0.14482682381433482,10.0,374
R100,E1,-0.18534948942355614,10.0,375
R100,E2,0.20443081107334965,10.0,375
A,E1,-0.1458617228629289,10.0,375
A,E2,0.14852718364028444,10.0,375
R100,E1,0.034664567093344714,10.0,376
R100,E2,-0.028341882509399206,10.0,376
A,E1,0.059887188420539576,10.0,376
A,E2,-0.05893228684694576,10.0,376
R100,E1,-0.15599997171808405,10.0,377
R100,E2,0.1761904712752523,10.0,377
A,E1,-0.07474976941987423,10.0,377
A,E2,0.052998400894144766,10.0,377
R100,E1,-0.16914718810002058,10.0,378
R100,E2,0.19053739221337956,10.0,378
A,E1,-0.10044672558408402,10.0,378
A,E2,0.07353730304257576,10.0,378
R100,E1,-0.25831912553505765,10.0,379
R100,E2,0.259006051698476,10.0,379
A,E1,0.25345848714855684,10.0,379
A,E2,-0.2540260902024804,10.0,379
R100,E1,-0.2435711958383018,10.0,380
R100,E2,0.2454044939478485,10.0,380
A,E1,-0.19052826419646832,10.0,380
A,E2,0.19351666515029847,10.0,380
R100,E1,-0.25012387197106306,10.0,381
R100,E2,0.2506216353777638,10.0,381
A,E1,-0.21629364231052786,10.0,381
A,E2,0.2175712371429979,10.0,381
R100,E1,-0.21922711866573677,10.0,382
R100,E2,0.22949487700909413,10.0,382
A,E1,-0.040168111735157414,10.0,382
A,E2,0.049401724818580774,10.0,382
R100,E1,-0.1704483083504755,10.0,383
R100,E2,0.1889483641221842,10.0,383
A,E1,-0.07547082850034176,10.0,383
A,E2,0.05109208925510152,10.0,383
R100,E1,-0.16950226042996983,10.0,384
R100,E2,0.1864262874092255,10.0,384
A,E1,-0.04886094152801894,10.0,384
A,E2,0.024302264829132975,10.0,384
R100,E1,-0.1431920094832934,10.0,385
R100,E2,0.1708390466233832,10.0,385
A,E1,0.09369135856325743,10.0,385
A,E2,-0.12287217460742218,10.0,385
R100,E1,-0.17526401320857643,10.0,386
R100,E2,0.1943665121874059,10.0,386
A,E1,-0.2355608311573696,10.0,386
A,E2,0.23495882333803625,10.0,386
R100,E1,-0.1419497567289331,10.0,387
R100,E2,0.1682150400415424,10.0,387
A,E1,-0.08100331997463027,10.0,387
A,E2,0.056778213364154916,10.0,387
R100,E1,-0.17076913661574192,10.0,388
R100,E2,0.17136073631453774,10.0,388
A,E1,0.0769827343103297,10.0,388
A,E2,-0.07187025853559591,10.0,388
R100,E1,-0.171444840496004,10.0,389
R100,E2,0.18516368205964956,10.0,389
A,E1,0.044913897495940144,10.0,389
A,E2,-0.046864519176533545,10.0,389
R100,E1,-0.1589421742609407,10.0,390
R100,E2,0.1770791455646845,10.0,390
A,E1,-0.17167816901205685,10.0,390
A,E2,0.15618396883486216,10.0,390
R100,E1,-0.1888543626646227,10.0,391
R100,E2,0.19901415954184723,10.0,391
A,E1,-0.1298595183581553,10.0,391
A,E2,0.13906922201125052,10.0,391
R100,E1,-0.20564282581059615,10.0,392
R100,E2,0.2174936279912058,10.0,392
A,E1,0.023010970270212358,10.0,392
A,E2,-0.03103851937066832,10.0,392
R100,E1,-0.23254566375631244,10.0,393
R100,E2,0.23711519841126047,10.0,393
A,E1,-0.13237846236221265,10.0,393
A,E2,0.13353561611533138,10.0,393
R100,E1,-0.11081868195094131,10.0,394
R100,E2,0.13575286237791032,10.0,394
A,E1,-0.20425429493775873,10.0,394
A,E2,0.2121222737716849,10.0,394
R100,E1,-0.23884344189038387,10.0,395
R100,E2,0.2486569075437915,10.0,395
A,E1,0.17907130680447939,10.0,395
A,E2,-0.18803918691072963,10.0,395
R100,E1,-0.20359763219082816,10.0,396
R100,E2,0.2134974840306133,10.0,396
A,E1,0.05464464304496694,10.0,396
A,E2,-0.05566981338336237,10.0,396
R100,E1,-0.2525179962782184,10.0,397
R100,E2,0.2520096822283825,10.0,397
A,E1,-0.2271232149843674,10.0,397
A,E2,0.22294524660642645,10.0,397
R100,E1,-0.24407959148992905,10.0,398
R100,E2,0.24978962863883566,10.0,398
A,E1,-0.015306423742478863,10.0,398
A,E2,0.020130215730304237,10.0,398
R100,E1,-0.15917597829066307,10.0,399
R100,E2,0.17880050410312756,10.0,399
A,E1,-0.08658044011182547,10.0,399
A,E2,0.06831486409327694,10.0,399
R100,E1,-0.15210862789464097,10.0,400
R100,E2,0.1718866906827429,10.0,400
A,E1,0.05333454040514423,10.0,400
A,E2,-0.07855363624467478,10.0,400
R100,E1,-0.19781082628500238,10.0,401
R100,E2,0.21401944765819636,10.0,401
A,E1,0.05771478611591033,10.0,401
A,E2,-0.07428152329713913,10.0,401
R100,E1,-0.16688039195335908,10.0,402
R100,E2,0.1896869356030137,10.0,402
A,E1,0.2400578515013103,10.0,402
A,E2,-0.245475031662368,10.0,402
R100,E1,-0.26163648434264447,10.0,403
R100,E2,0.26183002348738954,10.0,403
A,E1,0.10179968681159923,10.0,403
A,E2,-0.10176642846346849,10.0,403
R100,E1,-0.20689220094961208,10.0,404
R100,E2,0.2055479616969621,10.0,404
A,E1,0.2158015258999296,10.0,404
A,E2,-0.21163723473949733,10.0,404
R100,E1,-0.171583711811143,10.0,405
R100,E2,0.19044167924002806,10.0,405
A,E1,-0.2608407113046412,10.0,405
A,E2,0.2670574254339389,10.0,405
R100,E1,-0.26922476631525843,10.0,406
R100,E2,0.2695264356567824,10.0,406
A,E1,-0.061602990624834625,10.0,406
A,E2,0.07424403399888985,10.0,406
R100,E1,-0.10803480042038804,10.0,407
R100,E2,0.13895069460121906,10.0,407
A,E1,0.09624848834928855,10.0,407
A,E2,-0.12898525001630207,10.0,407
R100,E1,-0.2660543292794902,10.0,408
R100,E2,0.2647675455211575,10.0,408
A,E1,0.19495594037948416,10.0,408
A,E2,-0.19218703451513847,10.0,408
R100,E1,-0.10621385405465016,10.0,409
R100,E2,0.13776342471076938,10.0,409
A,E1,0.09207082315431306,10.0,409
A,E2,-0.10805756426713839,10.0,409
R100,E1,-0.22589668405786706,10.0,410
R100,E2,0.22487510096895857,10.0,410
A,E1,-0.1113732271058666,10.0,410
A,E2,0.1015697827328215,10.0,410
R100,E1,-0.17016075241741535,10.0,411
R100,E2,0.19037699182671944,10.0,411
A,E1,0.17434045072559384,10.0,411
A,E2,-0.1773302817072681,10.0,411
R100,E1,-0.19484859174199587,10.0,412
R100,E2,0.21164657910825058,10.0,412
A,E1,0.05759536797414088,10.0,412
A,E2,-0.08224955136869692,10.0,412
R100,E1,-0.11147310762306095,10.0,413
R100,E2,0.13939482107427065,10.0,413
A,E1,0.12876551374084194,10.0,413
A,E2,-0.15551116378054103,10.0,413
R100,E1,-0.13098331432913682,10.0,414
R100,E2,0.16617482785044846,10.0,414
A,E1,-0.2629339333568708,10.0,414
A,E2,0.269200128785638,10.0,414
R100,E1,-0.21146256093314683,10.0,415
R100,E2,0.2217439330420972,10.0,415
A,E1,0.05155242241530016,10.0,415
A,E2,-0.04988692831485518,10.0,415
R100,E1,-0.24091105935905663,10.0,416
R100,E2,0.2422796334052262,10.0,416
A,E1,-0.13625381815349855,10.0,416
A,E2,0.13654118611793345,10.0,416
R100,E1,-0.22001719422045413,10.0,417
R100,E2,0.2233577919547588,10.0,417
A,E1,-0.18057178246769778,10.0,417
A,E2,0.17440245673960222,10.0,417
R100,E1,-0.14470155269452112,10.0,418
R100,E2,0.16781727491415663,10.0,418
A,E1,0.2161967070533626,10.0,418
A,E2,-0.22164441631559845,10.0,418
R100,E1,-0.1239844330607171,10.0,419
R100,E2,0.14592917602270916,10.0,419
A,E1,0.03757012283453437,10.0,419
A,E2,-0.04946102479978598,10.0,419
R100,E1,-0.09716781160415615,10.0,420
R100,E2,0.12541692481003008,10.0,420
A,E1,0.051977428438819605,10.0,420
A,E2,-0.079296349027898,10.0,420
R100,E1,-0.2521672243511347,10.0,421
R100,E2,0.25309928080469096,10.0,421
A,E1,0.20574652571632102,10.0,421
A,E2,-0.20710948723378067,10.0,421
R100,E1,-0.14873533480981643,10.0,422
R100,E2,0.18608550803236254,10.0,422
A,E1,-0.1315135748616736,10.0,422
A,E2,0.09353282715752473,10.0,422
R100,E1,-0.16793012823711123,10.0,423
R100,E2,0.18511438650431042,10.0,423
A,E1,-0.11874169758361042,10.0,423
A,E2,0.13784228429237985,10.0,423
R100,E1,-0.22706308548804807,10.0,424
R100,E2,0.23201428972017704,10.0,424
A,E1,-0.070544565425273,10.0,424
A,E2,0.08036110007279543,10.0,424
R100,E1,-0.23945486012907352,10.0,425
R100,E2,0.24447524428036096,10.0,425
A,E1,0.0894089086534893,10.0,425
A,E2,-0.09703718937140753,10.0,425
R100,E1,-0.20943861586464474,10.0,426
R100,E2,0.21985065577520888,10.0,426
A,E1,-0.024184997585084876,10.0,426
A,E2,0.021490940235539255,10.0,426
R100,E1,-0.265152250604163,10.0,427
R100,E2,0.26661016088721107,10.0,427
A,E1,-0.2419779190375798,10.0,427
A,E2,0.24151814368337887,10.0,427
R100,E1,-0.22428949193647782,10.0,429
R100,E2,0.2211589347037002,10.0,429
A,E1,0.0764084548145832,10.0,429
A,E2,-0.07836713250887656,10.0,429
R100,E1,-0.2632613514393981,10.0,430
R100,E2,0.2635865570977546,10.0,430
A,E1,-0.09219976474265619,10.0,430
A,E2,0.09269448203494843,10.0,430
R100,E1,-0.18807165540540083,10.0,431
R100,E2,0.18845853617473637,10.0,431
A,E1,0.010891670953618423,10.0,431
A,E2,-0.009863182208113446,10.0,431
R100,E1,-0.24625569984777265,10.0,432
R100,E2,0.247606980835098,10.0,432
A,E1,-0.2453674001345755,10.0,432
A,E2,0.24597781177905964,10.0,432
R100,E1,-0.12142308740999566,10.0,433
R100,E2,0.1491295663965263,10.0,433
A,E1,-0.00045617917439368,10.0,433
A,E2,-0.03178465257810585,10.0,433
R100,E1,-0.12222809342245305,10.0,434
R100,E2,0.14483986166474233,10.0,434
A,E1,0.015158801899270857,10.0,434
A,E2,-0.03880549912372968,10.0,434
R100,E1,-0.24071888236715783,10.0,435
R100,E2,0.24167577836935472,10.0,435
A,E1,-0.05478210864577638,10.0,435
A,E2,0.059681602516998576,10.0,435
R100,E1,-0.1836636658914123,10.0,436
R100,E2,0.18353278120041697,10.0,436
A,E1,-0.1790397532513521,10.0,436
A,E2,0.17757720897036286,10.0,436
R100,E1,-0.22447149094775745,10.0,437
R100,E2,0.2216927382369223,10.0,437
A,E1,0.09601372839447934,10.0,437
A,E2,-0.08901352785540442,10.0,437
R100,E1,-0.21163410551999337,10.0,438
R100,E2,0.21583020137203973,10.0,438
A,E1,-0.17066350025342342,10.0,438
A,E2,0.17066208993088922,10.0,438
R100,E1,-0.2463182845564032,10.0,439
R100,E2,0.24612992530375252,10.0,439
A,E1,-0.12797196649719653,10.0,439
A,E2,0.12018836431402624,10.0,439
R100,E1,-0.17292443247363273,10.0,440
R100,E2,0.16510977533384436,10.0,440
A,E1,0.0026181787573235685,10.0,440
A,E2,-0.013873476915378885,10.0,440
R100,E1,-0.11450870715940321,10.0,441
R100,E2,0.1396022323940366,10.0,441
A,E1,0.0922015260384877,10.0,441
A,E2,-0.08985238637873456,10.0,441
R100,E1,-0.08574741423548853,10.0,442
R100,E2,0.1165682878301012,10.0,442
A,E1,-0.15812550285983867,10.0,442
A,E2,0.1415194226546847,10.0,442
R100,E1,-0.19425685387208708,10.0,443
R100,E2,0.20425660571390716,10.0,443
A,E1,-0.10754162549782421,10.0,443
A,E2,0.10430448966599279,10.0,443
R100,E1,-0.25457869454360543,10.0,444
R100,E2,0.25492999062053173,10.0,444
A,E1,-0.09177936646193396,10.0,444
A,E2,0.08141108133769752,10.0,444
R100,E1,-0.17260391184442725,10.0,445
R100,E2,0.2028326912157298,10.0,445
A,E1,-0.12616234543745547,10.0,445
A,E2,0.12039485386297243,10.0,445
R100,E1,-0.16148674022538403,10.0,446
R100,E2,0.1812360619464855,10.0,446
A,E1,0.02161759675818703,10.0,446
A,E2,-0.04620657960518155,10.0,446
R100,E1,-0.2285693418229356,10.0,447
R100,E2,0.22546265087963763,10.0,447
A,E1,-0.1906398368172568,10.0,447
A,E2,0.18640596586187502,10.0,447
R100,E1,-0.2159206967757067,10.0,449
R100,E2,0.2231366031061948,10.0,449
A,E1,0.0704878215113099,10.0,449
A,E2,-0.08165597316170577,10.0,449
R100,E1,-0.1097145944267062,10.0,450
R100,E2,0.14114054212194496,10.0,450
A,E1,0.24963098800944364,10.0,450
A,E2,-0.25572343182855706,10.0,450
R100,E1,-0.16620125200918087,10.0,451
R100,E2,0.18776731645835149,10.0,451
A,E1,0.13967132064162674,10.0,451
A,E2,-0.1542032120543873,10.0,451
R100,E1,-0.2140859165617046,10.0,452
R100,E2,0.22193428935977613,10.0,452
A,E1,0.12258903649728613,10.0,452
A,E2,-0.12022773160726496,10.0,452
R100,E1,-0.2555043692181489,10.0,453
R100,E2,0.25629894664904845,10.0,453
A,E1,0.04081496246121529,10.0,453
A,E2,-0.04177530728472475,10.0,453
R100,E1,-0.18452365833164738,10.0,454
R100,E2,0.18720105050594288,10.0,454
A,E1,-0.11040322942765997,10.0,454
A,E2,0.11720466523568074,10.0,454
R100,E1,-0.2240790609962943,10.0,455
R100,E2,0.22367593033932073,10.0,455
A,E1,-0.12029943251276834,10.0,455
A,E2,0.1196804411972367,10.0,455
R100,E1,-0.18372298503326562,10.0,456
R100,E2,0.20492364663036997,10.0,456
A,E1,-0.140197893572455,10.0,456
A,E2,0.13781199849732068,10.0,456
R100,E1,-0.15688255638064086,10.0,457
R100,E2,0.17457480522859758,10.0,457
A,E1,-0.0432397863717415,10.0,457
A,E2,0.061470074112123595,10.0,457
R100,E1,-0.14359717002137945,10.0,458
R100,E2,0.16640033264134688,10.0,458
A,E1,-0.03923187810904458,10.0,458
A,E2,0.013193066664799946,10.0,458
R100,E1,-0.25294371420097067,10.0,459
R100,E2,0.25394228318726547,10.0,459
A,E1,-0.038040995518170584,10.0,459
A,E2,0.03587571052792752,10.0,459
R100,E1,-0.1903120952623485,10.0,460
R100,E2,0.18807999593827132,10.0,460
A,E1,-0.1673823398728533,10.0,460
A,E2,0.16810673008575866,10.0,460
R100,E1,-0.2041850580203198,10.0,461
R100,E2,0.20656815458866418,10.0,461
A,E1,-0.23977824834146602,10.0,461
A,E2,0.2363435296249806,10.0,461
R100,E1,-0.256745443234742,10.0,462
R100,E2,0.2574727430632697,10.0,462
A,E1,-0.1408282403613178,10.0,462
A,E2,0.1408965278856494,10.0,462
R100,E1,-0.17460055458933982,10.0,463
R100,E2,0.19296146188322433,10.0,463
A,E1,0.03271542846545559,10.0,463
A,E2,-0.05723663151917267,10.0,463
R100,E1,-0.1877850646100047,10.0,464
R100,E2,0.2051327946921126,10.0,464
A,E1,-0.18746172079120035,10.0,464
A,E2,0.19885710544634697,10.0,464
R100,E1,-0.11103773335116728,10.0,465
R100,E2,0.13632710033017234,10.0,465
A,E1,-0.01864778334988842,10.0,465
A,E2,0.010457837371963903,10.0,465
R100,E1,-0.1390437598306622,10.0,466
R100,E2,0.1660502311035794,10.0,466
A,E1,-0.046932723487377634,10.0,466
A,E2,0.07683939397464064,10.0,466
R100,E1,-0.174743010530619,10.0,467
R100,E2,0.19195320308213487,10.0,467
A,E1,0.12932587614603114,10.0,467
A,E2,-0.14509151430267828,10.0,467
R100,E1,-0.1620484722000703,10.0,468
R100,E2,0.18148980435126255,10.0,468
A,E1,-0.10150134837726536,10.0,468
A,E2,0.08392669002836534,10.0,468
R100,E1,-0.2629846244789688,10.0,469
R100,E2,0.26343272553130487,10.0,469
A,E1,-0.09388928999495055,10.0,469
A,E2,0.09233795964866175,10.0,469
R100,E1,-0.11111428078672164,10.0,470
R100,E2,0.13600910134808933,10.0,470
A,E1,-0.1774824630998326,10.0,470
A,E2,0.18810534793736822,10.0,470
R100,E1,-0.16742609040778259,10.0,471
R100,E2,0.1601582767481471,10.0,471
A,E1,-0.07609694192527038,10.0,471
A,E2,0.06943579077181693,10.0,471
R100,E1,-0.15834798979932457,10.0,472
R100,E2,0.17790773446858515,10.0,472
A,E1,-0.02601085449235724,10.0,472
A,E2,0.026276698275339426,10.0,472
R100,E1,-0.20191710985832084,10.0,473
R100,E2,0.21384650475926859,10.0,473
A,E1,-0.008329342051613077,10.0,473
A,E2,-0.0031538395562109058,10.0,473
R100,E1,-0.16110375946288702,10.0,474
R100,E2,0.18446931044927056,10.0,474
A,E1,0.211730176842115,10.0,474
A,E2,-0.2269556206572067,10.0,474
R100,E1,-0.16737539182159133,10.0,475
R100,E2,0.18485393969588462,10.0,475
A,E1,-0.19018843564104754,10.0,475
A,E2,0.17419613488788682,10.0,475
R100,E1,-0.06609659426167584,10.0,477
R100,E2,0.11472898926399959,10.0,477
A,E1,-0.14933385044623432,10.0,477
A,E2,0.16923703935915035,10.0,477
R100,E1,-0.24571730164857286,10.0,478
R100,E2,0.2513160530493046,10.0,478
A,E1,0.0719524309268466,10.0,478
A,E2,-0.0712875204673788,10.0,478
R100,E1,-0.23255686691103494,10.0,479
R100,E2,0.23871124792875595,10.0,479
A,E1,0.07034656673635546,10.0,479
A,E2,-0.07233701242308872,10.0,479
R100,E1,-0.264567706186986,10.0,480
R100,E2,0.26636683124794014,10.0,480
A,E1,-0.23889600062698474,10.0,480
A,E2,0.23663571339156894,10.0,480
R100,E1,-0.2613511549453025,10.0,481
R100,E2,0.26179964120615395,10.0,481
A,E1,-0.14600804685862312,10.0,481
A,E2,0.14596508710274222,10.0,481
R100,E1,-0.11737539324909939,10.0,482
R100,E2,0.1435940389554798,10.0,482
A,E1,-0.16513400930796915,10.0,482
A,E2,0.1423202891352995,10.0,482
R100,E1,-0.2050913319390679,10.0,483
R100,E2,0.20852681865906872,10.0,483
A,E1,-0.03476302605210126,10.0,483
A,E2,0.03729330034333568,10.0,483
R100,E1,-0.25930555284004314,10.0,484
R100,E2,0.2617431498459035,10.0,484
A,E1,-0.23678006088813075,10.0,484
A,E2,0.2342942262632584,10.0,484
R100,E1,-0.1877348009680741,10.0,485
R100,E2,0.2061470371471461,10.0,485
A,E1,-0.01501830830417992,10.0,485
A,E2,0.020803324334272257,10.0,485
R100,E1,-0.11761119215608531,10.0,486
R100,E2,0.14416559460431347,10.0,486
A,E1,0.02997972134911013,10.0,486
A,E2,-0.047173175465768734,10.0,486
R100,E1,-0.23878556832302955,10.0,487
R100,E2,0.24427328208184673,10.0,487
A,E1,0.0400235028841793,10.0,487
A,E2,-0.040333590958191154,10.0,487
R100,E1,-0.13722895484849112,10.0,488
R100,E2,0.17536346197890393,10.0,488
A,E1,0.049916653660823415,10.0,488
A,E2,-0.07859877787447823,10.0,488
R100,E1,-0.24632725346142847,10.0,489
R100,E2,0.24746267231095645,10.0,489
A,E1,-0.0020208925696156644,10.0,489
A,E2,0.0001334914350291149,10.0,489
R100,E1,-0.09259583124387324,10.0,490
R100,E2,0.15100541014890287,10.0,490
A,E1,0.0069639691050870575,10.0,490
A,E2,-0.011430789136887767,10.0,490
R100,E1,-0.16878040488699525,10.0,491
R100,E2,0.193136754124697,10.0,491
A,E1,0.1646236807613166,10.0,491
A,E2,-0.1880534689881707,10.0,491
R100,E1,-0.26904886744279266,10.0,492
R100,E2,0.269168328777867,10.0,492
A,E1,-0.11704019391048605,10.0,492
A,E2,0.11689902467017645,10.0,492
R100,E1,-0.1538365719472815,10.0,493
R100,E2,0.18526387352339793,10.0,493
A,E1,-0.02546308680197223,10.0,493
A,E2,-0.008206563156680918,10.0,493
R100,E1,-0.1711761904065949,10.0,494
R100,E2,0.19401523056105355,10.0,494
A,E1,-0.05458646569589484,10.0,494
A,E2,0.03394961615424777,10.0,494
R100,E1,-0.18194287740204115,10.0,495
R100,E2,0.195592207746549,10.0,495
A,E1,-0.2018080648970091,10.0,495
A,E2,0.21436134849761318,10.0,495
R100,E1,-0.20919477462611807,10.0,496
R100,E2,0.21863410117042484,10.0,496
A,E1,-0.1667376423069351,10.0,496
A,E2,0.15736763413360783,10.0,496
R100,E1,-0.25700199684618513,10.0,497
R100,E2,0.2577644133697456,10.0,497
A,E1,0.0063341399433076385,10.0,497
A,E2,-0.00789446076996347,10.0,497
R100,E1,-0.15343999907935577,10.0,498
R100,E2,0.17608292054347854,10.0,498
A,E1,-0.21280367884635898,10.0,498
A,E2,0.22063234718337352,10.0,498
R100,E1,-0.17732332104388868,10.0,499
R100,E2,0.19331467538868916,10.0,499
A,E1,-0.13021722331352165,10.0,499
A,E2,0.12890204130026423,10.0,499
R100,E1,-0.11603829561846156,10.0,500
R100,E2,0.10793841957484107,10.0,500
A,E1,0.08810287292568122,10.0,500
A,E2,-0.09665662688438206,10.0,500
R100,E1,-0.2023334680111421,10.0,501
R100,E2,0.2116521656290317,10.0,501
A,E1,-0.0029974912222032932,10.0,501
A,E2,0.0016711651171132842,10.0,501
R100,E1,-0.164946491016264,10.0,502
R100,E2,0.17904954336332937,10.0,502
A,E1,0.03183939470985442,10.0,502
A,E2,-0.03384829073865219,10.0,502
R100,E1,-0.1758131002039987,10.0,503
R100,E2,0.1925747697067715,10.0,503
A,E1,-0.07590249490660383,10.0,503
A,E2,0.06513201341438477,10.0,503
R100,E1,-0.17428288968829186,10.0,504
R100,E2,0.19416548937038958,10.0,504
A,E1,0.09808754574048474,10.0,504
A,E2,-0.12221170700193666,10.0,504
R100,E1,-0.11316359794535175,10.0,505
R100,E2,0.13915356731108852,10.0,505
A,E1,-0.09652671713619594,10.0,505
A,E2,0.12036268563724087,10.0,505
R100,E1,-0.1016081021449125,10.0,506
R100,E2,0.09877052126540554,10.0,506
A,E1,0.1277711897686688,10.0,506
A,E2,-0.13067802475860912,10.0,506
R100,E1,-0.1919703587162524,10.0,507
R100,E2,0.20868375160399408,10.0,507
A,E1,0.050303809994483514,10.0,507
A,E2,-0.06702911219943235,10.0,507
R100,E1,-0.15250339828910456,10.0,508
R100,E2,0.17556120474981202,10.0,508
A,E1,0.04233295340053911,10.0,508
A,E2,-0.06735400258297262,10.0,508
